date,Amambaí,Anaurilandia,Campo_Grande,Dourados,Ivinhema,Maracaju,Rio_Brilhante,São_Gabriel_do_Oeste,Sidrolândia
2013-11-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,0.0,,0.0,0.0,0.0,0.0,8.6,0.0,0.0
2013-11-07,0.0,,1.6,0.0,0.0,0.2,0.0,0.4,0.0
2013-11-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-10,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,0.2,,3.6,0.0,0.0,0.0,0.0,0.4,0.0
2013-11-12,0.0,,49.2,0.2,0.0,1.0,1.6,11.4,0.0
2013-11-13,0.0,,0.2,0.0,0.0,0.0,0.0,2.6,0.0
2013-11-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,11.799999999999999,,40.4,18.599999999999998,2.8000000000000003,7.3999999999999995,13.2,9.399999999999999,2.8
2013-11-17,0.0,,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2013-11-18,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2013-11-19,0.0,,3.4000000000000004,0.0,3.8,0.0,0.0,0.0,0.8
2013-11-20,48.20000000000001,,11.400000000000002,14.799999999999999,27.2,20.200000000000003,9.200000000000001,5.000000000000001,7.800000000000001
2013-11-21,5.4,,4.8,9.8,67.2,1.0,17.2,28.4,11.2
2013-11-22,0.2,45.0,11.799999999999997,0.2,9.2,0.2,3.6,3.0000000000000004,27.0
2013-11-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-24,0.0,,1.4,0.0,0.0,0.0,0.0,0.4,0.0
2013-11-25,0.0,,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,0.0,,2.4000000000000004,0.0,0.0,0.0,0.0,2.5999999999999996,0.0
2013-11-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,5.4,,0.0,8.6,0.4,0.0,0.0,0.0,0.0
2013-11-30,0.0,,14.399999999999999,0.0,0.0,0.0,0.0,0.0,6.0
2013-12-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2013-12-02,12.0,30.0,0.0,0.0,39.800000000000004,0.0,10.6,8.2,0.0
2013-12-03,0.0,,0.0,17.4,0.2,1.0,1.2,0.0,0.0
2013-12-04,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2013-12-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,0.0,,2.8000000000000003,0.0,0.0,0.0,41.800000000000004,0.0,0.0
2013-12-07,3.8,,4.0,0.0,0.0,0.0,0.2,14.6,6.2
2013-12-08,0.2,,0.0,0.0,0.0,0.8,0.0,0.4,0.0
2013-12-09,0.4,,14.2,4.800000000000001,1.0,7.4,0.0,0.4,9.399999999999999
2013-12-10,0.0,,18.400000000000002,0.2,2.2,15.8,1.2,3.0,53.4
2013-12-11,0.0,30.0,1.2,0.0,0.0,0.0,0.0,6.800000000000003,17.0
2013-12-12,0.0,,0.0,0.0,0.0,0.0,0.0,2.1999999999999997,0.0
2013-12-13,1.8,,7.8,0.0,0.0,0.0,0.0,3.600000000000001,0.0
2013-12-14,9.6,,2.8,0.2,0.0,5.0,12.799999999999999,3.2000000000000006,2.0
2013-12-15,0.2,,0.2,2.2,0.0,0.2,0.0,1.0,3.4
2013-12-16,0.0,,2.0,5.8,0.0,0.0,0.2,0.0,0.0
2013-12-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,2.4
2013-12-18,0.0,,3.0,0.0,0.0,1.2,0.0,1.4,7.8
2013-12-19,0.2,,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0
2013-12-20,0.2,,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2013-12-21,4.2,,25.2,4.2,0.0,11.799999999999999,5.000000000000001,0.6000000000000001,0.0
2013-12-22,0.0,,14.0,0.0,0.0,0.0,0.0,0.2,0.0
2013-12-23,0.0,,13.2,0.0,0.4,1.7999999999999998,0.0,0.8,0.2
2013-12-24,2.1999999999999997,,13.2,21.999999999999996,17.8,10.399999999999999,0.4,0.4,13.2
2013-12-25,0.0,,0.0,2.0,0.0,6.2,0.2,0.0,0.0
2013-12-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2013-12-28,28.8,,10.0,0.0,21.2,17.6,7.2,0.0,0.0
2013-12-29,11.200000000000001,,12.0,1.2,12.8,6.2,4.4,0.0,8.6
2013-12-30,7.6000000000000005,48.0,21.0,1.7999999999999998,1.9999999999999998,0.2,0.0,25.6,1.0
2013-12-31,6.4,,5.800000000000001,1.2,0.0,1.4,1.6,0.2,6.4
2014-01-01,0.0,,1.2000000000000002,4.2,,0.2,0.0,0.6,0.0
2014-01-02,0.0,,1.8,0.0,,0.0,0.0,0.0,0.4
2014-01-03,7.0,,1.6,4.4,,0.0,7.2,0.0,1.5999999999999999
2014-01-04,40.8,10.0,7.4,12.200000000000001,,14.4,0.2,0.8,4.0
2014-01-05,5.2,,0.0,0.2,,0.4,41.400000000000006,0.4,1.2000000000000002
2014-01-06,1.4,,0.0,31.999999999999996,,0.0,4.2,0.2,4.2
2014-01-07,3.6,,1.2,0.0,,0.0,2.8000000000000003,0.0,0.2
2014-01-08,11.6,,0.6000000000000001,14.6,,44.400000000000006,17.6,0.2,16.4
2014-01-09,3.2,,4.0,1.2,,0.2,1.6,0.8,0.0
2014-01-10,0.0,,0.0,0.0,,0.0,0.0,1.7999999999999998,0.0
2014-01-11,8.6,,18.799999999999997,0.0,,15.6,0.0,0.0,3.4
2014-01-12,25.799999999999997,,0.0,0.0,,18.599999999999998,0.0,0.0,0.4
2014-01-13,50.8,15.0,31.6,38.80000000000001,,75.60000000000002,24.399999999999995,0.0,41.2
2014-01-14,20.4,,4.6,33.39999999999999,,27.399999999999995,54.8,0.0,19.799999999999997
2014-01-15,32.6,,0.0,1.4000000000000001,,0.6000000000000001,0.0,0.2,4.8
2014-01-16,0.2,30.0,1.5999999999999999,3.8000000000000003,,1.5999999999999999,0.0,0.0,0.0
2014-01-17,0.2,,0.2,0.0,,5.2,0.0,0.0,45.800000000000004
2014-01-18,0.0,18.0,1.2000000000000002,0.0,,0.0,0.0,0.0,2.0
2014-01-19,0.2,,12.6,0.0,,4.4,0.0,0.0,1.0
2014-01-20,0.0,,4.8,0.0,,0.0,0.0,0.0,1.2
2014-01-21,1.4,,4.8,0.0,,1.2,0.0,0.0,2.4
2014-01-22,0.0,,0.2,0.0,,0.0,0.0,0.0,0.0
2014-01-23,0.0,,0.2,0.0,,0.2,0.0,0.0,3.8000000000000007
2014-01-24,0.8,,0.0,0.6,,0.2,0.0,0.0,0.0
2014-01-25,27.4,40.0,42.4,30.999999999999996,,33.2,47.199999999999996,0.0,21.400000000000002
2014-01-26,0.2,,2.8,0.0,,0.2,0.0,0.2,3.2
2014-01-27,0.4,,1.0,0.0,,17.8,0.0,0.0,0.0
2014-01-28,0.0,,4.0,6.6,,1.2000000000000002,5.2,0.0,2.6
2014-01-29,2.8,,9.8,0.0,,0.2,0.4,0.0,0.0
2014-01-30,2.8,,0.0,0.0,,0.0,2.0,0.0,3.6
2014-01-31,0.2,,2.0,0.0,,0.0,0.6000000000000001,0.0,0.0
2014-02-01,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2014-02-02,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2014-02-03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2014-02-04,0.0,,0.0,10.799999999999999,,0.6,1.0,0.0,0.0
2014-02-05,0.4,15.0,0.0,0.0,,0.2,0.0,0.0,0.0
2014-02-06,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2014-02-07,0.2,,2.0,0.0,,0.0,3.0,0.0,0.8
2014-02-08,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2014-02-09,1.5999999999999999,,0.6000000000000001,7.2,,0.0,0.0,0.0,4.2
2014-02-10,0.0,,2.8000000000000003,0.6,,4.0,0.0,0.0,2.0
2014-02-11,0.0,,1.0,0.0,,0.0,7.600000000000001,0.0,0.0
2014-02-12,1.7999999999999998,12.0,5.3999999999999995,1.2,2.0,2.8,10.4,0.0,10.6
2014-02-13,25.4,,5.800000000000001,9.6,6.000000000000001,7.000000000000001,2.8,0.0,0.0
2014-02-14,2.4000000000000004,,16.6,3.8,0.0,11.6,0.0,0.0,1.7999999999999998
2014-02-15,0.0,38.0,0.2,0.0,1.0,0.0,0.0,0.0,0.4
2014-02-16,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2014-02-17,0.0,,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2014-02-18,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-02-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,2.1999999999999997,,0.0,117.6,13.0,0.0,9.2,0.0,2.4
2014-02-21,20.6,60.0,9.0,34.2,27.000000000000004,49.39999999999999,53.00000000000001,0.0,3.6
2014-02-22,19.2,,8.0,4.4,56.0,6.8,5.4,0.0,0.6000000000000001
2014-02-23,7.0,48.0,23.6,1.4,16.799999999999997,2.2,9.600000000000001,0.0,29.999999999999996
2014-02-24,0.2,,23.8,1.2,30.2,0.6000000000000001,40.0,0.0,6.8
2014-02-25,9.0,,6.199999999999999,70.0,20.2,10.2,12.4,0.0,19.6
2014-02-26,0.2,,5.2,10.999999999999998,5.0,3.4000000000000004,1.0,0.0,1.2
2014-02-27,1.4,,0.6000000000000001,0.0,6.8,2.6,9.2,0.0,36.4
2014-02-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-02,36.800000000000004,,2.8000000000000003,16.2,0.0,4.4,5.2,0.0,25.200000000000003
2014-03-03,20.999999999999996,,1.8,16.599999999999998,27.599999999999998,37.99999999999999,45.8,0.0,59.6
2014-03-04,1.4,,3.2,0.0,1.2,4.0,1.0,0.0,0.2
2014-03-05,0.4,,0.2,0.0,0.0,0.2,0.0,0.0,0.0
2014-03-06,2.6,,0.0,39.4,5.4,0.4,14.0,0.0,9.4
2014-03-07,7.6000000000000005,,0.2,0.0,9.200000000000001,0.4,0.0,0.0,10.799999999999999
2014-03-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10,49.99999999999999,,30.200000000000003,20.599999999999998,4.6000000000000005,38.0,6.0,0.0,25.4
2014-03-11,14.8,,25.400000000000002,4.800000000000001,27.2,15.4,67.39999999999999,0.0,18.0
2014-03-12,0.6000000000000001,30.0,1.7999999999999998,0.6000000000000001,0.2,1.0,0.4,0.0,1.8
2014-03-13,22.999999999999996,,19.2,0.0,0.0,2.0,0.0,0.0,0.0
2014-03-14,0.0,,0.0,16.6,21.599999999999998,28.2,27.200000000000003,0.0,0.0
2014-03-15,7.0,,5.6000000000000005,0.0,0.0,0.2,0.0,0.0,0.0
2014-03-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-17,16.8,30.0,0.0,5.0,0.8,0.0,0.0,0.0,0.0
2014-03-18,7.2,,0.0,0.0,0.0,10.2,0.0,0.0,0.0
2014-03-19,0.0,,0.0,3.4000000000000004,1.0,1.0,9.0,0.0,4.4
2014-03-20,18.399999999999995,,11.6,18.2,10.0,6.6,12.6,0.0,9.8
2014-03-21,0.6000000000000001,,5.800000000000001,8.2,9.599999999999998,10.4,23.599999999999998,0.0,4.200000000000001
2014-03-22,0.2,30.0,22.800000000000004,0.0,0.2,1.7999999999999998,2.2,0.6000000000000001,5.0
2014-03-23,0.0,,0.2,0.0,0.0,0.0,0.0,0.4,0.0
2014-03-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2014-03-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-28,0.0,,18.2,0.8,0.0,21.6,1.2000000000000002,0.0,0.0
2014-03-29,1.7999999999999998,,2.6000000000000005,0.0,0.0,0.0,6.0,0.0,4.6000000000000005
2014-03-30,0.2,10.0,3.4000000000000004,0.2,24.399999999999995,0.2,0.4,0.2,0.8
2014-03-31,31.2,,0.0,6.0,1.4,0.2,5.8,0.0,0.0
2014-04-01,2.8000000000000003,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2014-04-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0
2014-04-08,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
2014-04-09,0.4,35.0,20.2,0.8,6.199999999999999,0.0,0.6,2.4000000000000004,1.2
2014-04-10,0.2,,0.0,5.2,0.0,0.0,1.7999999999999998,0.0,0.6000000000000001
2014-04-11,3.5999999999999996,,2.6,1.2,7.0,7.4,1.4,0.2,24.2
2014-04-12,13.999999999999998,,3.8000000000000003,15.0,6.0,11.799999999999999,16.599999999999998,0.4,12.000000000000002
2014-04-13,0.2,,0.4,13.4,0.0,4.800000000000001,0.4,0.0,1.4
2014-04-14,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2014-04-15,0.6000000000000001,,0.0,2.8000000000000003,4.4,1.8,2.9999999999999996,0.2,0.0
2014-04-16,0.2,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-04-17,0.2,,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2014-04-18,,,4.4,5.800000000000001,5.000000000000001,0.6,9.8,0.0,24.8
2014-04-19,,10.0,0.8,1.0,0.6000000000000001,0.0,1.6,0.0,0.2
2014-04-20,,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-04-21,,,3.4000000000000004,0.0,0.0,3.0,0.0,0.0,0.2
2014-04-22,,28.0,13.6,88.39999999999998,33.6,7.8,42.400000000000006,0.0,4.8
2014-04-23,,,0.0,0.2,0.2,0.0,0.2,,0.0
2014-04-24,,,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2014-04-25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-26,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-04-27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,,38.0,82.60000000000001,49.199999999999996,50.39999999999999,49.0,72.8,0.0,110.4
2014-05-02,,,0.0,0.2,0.2,0.0,0.2,0.0,0.2
2014-05-03,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-05-04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-06,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2014-05-07,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-08,,,0.0,0.0,0.2,0.0,0.2,0.0,0.0
2014-05-09,,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-05-10,,,0.0,0.0,0.0,0.0,0.2,0.0,0.2
2014-05-11,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-05-12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-13,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,,,0.0,14.6,0.8,13.8,13.0,0.0,2.0
2014-05-16,,,10.799999999999999,5.2,0.0,25.2,22.799999999999997,0.0,33.2
2014-05-17,,,16.4,4.4,0.4,9.0,5.2,0.0,6.0
2014-05-18,,,15.200000000000001,1.2,6.200000000000001,0.2,1.9999999999999998,0.0,4.4
2014-05-19,,,0.0,0.0,0.0,0.2,0.2,0.0,0.0
2014-05-20,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-05-21,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,14.6,,3.6000000000000005,6.8,0.2,1.4,0.0,1.0,25.0
2014-05-23,26.200000000000003,40.0,38.8,19.999999999999993,62.2,16.199999999999996,50.40000000000001,31.799999999999997,39.99999999999999
2014-05-24,4.199999999999999,,5.000000000000001,8.8,7.4,12.0,16.2,11.6,8.0
2014-05-25,31.0,,10.199999999999998,10.4,6.4,6.4,7.2,0.0,6.800000000000001
2014-05-26,0.6000000000000001,20.0,0.4,0.8,6.0,1.7999999999999998,3.4000000000000004,0.2,1.9999999999999998
2014-05-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2014-05-29,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-05-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,11.599999999999998,,0.0,4.0,0.6000000000000001,0.0,3.0,0.0,1.0
2014-06-01,0.0,,33.800000000000004,0.8,11.200000000000001,4.4,8.399999999999999,29.999999999999996,32.0
2014-06-02,0.0,,0.0,0.2,0.0,0.0,0.2,0.0,0.2
2014-06-03,0.0,,0.0,0.0,0.0,0.2,0.2,0.0,0.0
2014-06-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,0.0,15.0,1.0,0.0,4.3999999999999995,0.0,3.8000000000000003,0.0,8.6
2014-06-06,14.399999999999999,,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2014-06-07,6.199999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,21.999999999999996,,15.4,28.8,22.0,28.0,24.999999999999996,13.0,32.8
2014-06-09,0.4,18.0,1.8,0.0,0.0,0.0,0.2,12.2,0.6000000000000001
2014-06-10,0.6000000000000001,,0.0,0.0,0.0,0.0,0.0,5.800000000000001,0.0
2014-06-11,0.0,,0.0,0.4,0.0,0.0,0.2,0.0,0.2
2014-06-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-14,0.2,,0.0,3.0,1.7999999999999998,1.0,0.0,0.0,1.2
2014-06-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2014-06-17,0.0,,0.0,0.2,0.0,0.2,0.2,0.0,0.0
2014-06-18,5.2,,0.0,0.0,0.0,9.399999999999999,0.2,0.0,0.0
2014-06-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-20,0.0,,0.0,0.0,0.2,0.0,0.2,0.0,0.2
2014-06-21,0.2,,0.0,0.0,0.0,0.2,0.2,0.0,0.2
2014-06-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,12.4,,0.0,7.4,6.6000000000000005,6.2,3.6000000000000005,0.2,3.4000000000000004
2014-06-29,0.4,,1.9999999999999998,0.8,0.4,0.2,0.2,0.0,0.4
2014-06-30,0.0,,0.2,0.2,0.2,0.0,0.0,0.0,0.0
2014-07-01,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-07-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,12.999999999999998,,0.0,0.6000000000000001,6.2,1.7999999999999998,2.2,0.0,0.0
2014-07-07,0.2,,3.0,1.4,3.2,10.0,6.2,0.0,12.2
2014-07-08,0.8,22.0,1.6,1.7999999999999998,12.0,11.0,16.599999999999994,0.0,6.2
2014-07-09,59.4,28.0,0.2,3.4000000000000004,42.2,0.4,3.4,0.0,1.6
2014-07-10,25.799999999999994,,0.4,27.0,4.800000000000001,0.0,2.8000000000000003,0.2,0.2
2014-07-11,0.2,,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2014-07-12,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-07-13,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-16,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-18,27.8,,14.4,15.399999999999999,24.4,37.400000000000006,27.400000000000002,6.800000000000001,14.799999999999997
2014-07-19,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-07-20,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2014-07-21,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-23,30.400000000000002,,20.400000000000002,11.8,13.600000000000001,37.400000000000006,36.0,0.0,21.400000000000002
2014-07-24,29.2,42.0,51.20000000000001,31.0,37.199999999999996,19.400000000000002,32.4,54.400000000000006,49.400000000000006
2014-07-25,0.2,,0.6000000000000001,0.0,0.0,0.0,0.0,7.999999999999999,0.0
2014-07-26,0.2,10.0,12.199999999999998,0.8,3.1999999999999997,4.8,3.2,20.400000000000002,7.2
2014-07-27,0.0,,4.6000000000000005,0.8,2.4,2.8000000000000003,3.0000000000000004,24.599999999999994,3.6000000000000005
2014-07-28,4.6000000000000005,,10.599999999999998,9.600000000000001,2.2,9.799999999999999,3.6,12.6,7.600000000000001
2014-07-29,0.2,,0.0,0.0,0.0,0.2,0.0,2.8000000000000003,0.0
2014-07-30,0.2,,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2014-07-31,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-10,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-12,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-13,13.199999999999998,,8.8,3.6000000000000005,10.399999999999999,10.000000000000002,10.399999999999999,0.0,17.0
2014-08-14,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2014-08-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-17,0.0,,0.0,1.7999999999999998,0.2,0.2,0.0,0.0,0.0
2014-08-18,0.2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-19,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-08-20,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-08-21,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-08-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-25,0.6,,0.0,0.0,6.2,1.2,0.0,0.0,1.4
2014-08-26,0.0,,8.4,0.0,0.0,0.0,0.0,0.0,0.4
2014-08-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,0.0,,0.0,0.2,3.2,0.0,26.4,7.4,0.0
2014-09-04,0.0,,2.4,0.4,0.0,0.0,0.0,0.2,0.0
2014-09-05,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,8.6
2014-09-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,13.200000000000001,40.0,6.0,0.6000000000000001,17.8,11.599999999999998,11.999999999999998,3.4,18.4
2014-09-08,0.0,,0.2,0.2,0.0,0.2,0.0,7.400000000000002,0.2
2014-09-09,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2014-09-10,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-09-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-15,9.600000000000001,,1.4,0.6000000000000001,1.0,3.4000000000000004,1.8,0.0,1.0
2014-09-16,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2014-09-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-18,0.0,,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
2014-09-19,15.0,,2.4,0.6000000000000001,0.0,5.199999999999999,4.4,0.0,0.2
2014-09-20,11.8,,21.2,1.2,16.4,11.600000000000001,17.2,0.2,53.199999999999996
2014-09-21,0.0,,0.2,0.6000000000000001,0.0,0.0,0.0,0.2,0.0
